name,year,price,inflation,good_unit,date,data_source
bread,2024,1.97,0.5102040816326481,lb,2024-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1930,0.46,-17.85714285714286,lb,1930-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1931,0.36,-21.739130434782616,lb,1931-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1932,0.28,-22.22222222222221,lb,1932-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1933,0.28,0.0,lb,1933-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1934,0.32,14.28571428571428,lb,1934-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1935,0.36,12.5,lb,1935-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1936,0.4,11.111111111111116,lb,1936-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1937,0.41,2.499999999999991,lb,1937-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1938,0.35,-14.634146341463417,lb,1938-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1939,0.33,-5.714285714285705,lb,1939-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1940,0.36,9.090909090909083,lb,1940-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1941,0.41,13.888888888888884,lb,1941-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1942,0.47,14.634146341463406,lb,1942-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1943,0.53,12.765957446808528,lb,1943-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1944,0.5,-5.660377358490576,lb,1944-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1945,0.51,2.0000000000000018,lb,1945-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1946,0.71,39.2156862745098,lb,1946-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1947,0.81,14.084507042253524,lb,1947-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1948,0.87,7.407407407407396,lb,1948-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1949,0.73,-16.09195402298851,lb,1949-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1950,0.73,0.0,lb,1950-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1951,0.82,12.328767123287676,lb,1951-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1952,0.86,4.878048780487809,lb,1952-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1953,0.79,-8.139534883720923,lb,1953-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1954,0.72,-8.860759493670889,lb,1954-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1955,0.71,-1.388888888888895,lb,1955-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1956,0.72,1.4084507042253502,lb,1956-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1957,0.74,2.77777777777779,lb,1957-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1958,0.74,0.0,lb,1958-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1959,0.75,1.3513513513513598,lb,1959-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1960,0.75,0.0,lb,1960-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1961,0.76,1.333333333333342,lb,1961-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1962,0.75,-1.3157894736842146,lb,1962-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1963,0.75,0.0,lb,1963-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1964,0.74,-1.3333333333333308,lb,1964-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1965,0.75,1.3513513513513598,lb,1965-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1966,0.82,9.333333333333327,lb,1966-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1967,0.83,1.2195121951219523,lb,1967-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1968,0.84,1.2048192771084265,lb,1968-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1969,0.85,1.1904761904761862,lb,1969-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1970,0.87,2.35294117647058,lb,1970-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
butter,1971,0.85,-2.298850574712641,lb,1971-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1972,0.86,1.17647058823529,lb,1972-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1973,0.91,5.813953488372103,lb,1973-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1974,0.94,3.296703296703285,lb,1974-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1975,1.02,8.510638297872353,lb,1975-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1976,1.26,23.529411764705888,lb,1976-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1977,1.33,5.555555555555558,lb,1977-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1978,1.39,4.5112781954887105,lb,1978-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1979,1.635,17.625899280575542,lb,1979-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1980,1.88,14.984709480122316,lb,1980-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1981,1.99,5.85106382978724,lb,1981-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1982,2.05,3.015075376884413,lb,1982-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1983,2.06,0.4878048780487809,lb,1983-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1984,2.11,2.4271844660194164,lb,1984-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1985,2.12,0.4739336492891155,lb,1985-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1986,2.15,1.4150943396226356,lb,1986-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1987,2.17,0.9302325581395321,lb,1987-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1988,2.16,-0.4608294930875445,lb,1988-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1989,2.13,-1.388888888888895,lb,1989-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1990,1.99,-6.572769953051639,lb,1990-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1991,1.94,-2.5125628140703515,lb,1991-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1992,1.83,-5.670103092783496,lb,1992-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1993,1.66,-9.289617486338809,lb,1993-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1994,1.6,-3.6144578313252906,lb,1994-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1995,1.61,0.6250000000000089,lb,1995-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1996,2.05,27.329192546583837,lb,1996-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1997,2.17,5.853658536585371,lb,1997-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1998,2.86,31.79723502304148,lb,1998-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1999,2.65,-7.342657342657343,lb,1999-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2000,2.52,-4.9056603773584895,lb,2000-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2001,3.3,30.952380952380953,lb,2001-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2002,3.07,-6.969696969696971,lb,2002-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2003,2.81,-8.469055374592827,lb,2003-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2004,3.49,24.199288256227767,lb,2004-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2005,3.28,-6.017191977077374,lb,2005-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2006,2.92,-10.97560975609756,lb,2006-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2007,3.03,3.767123287671237,lb,2007-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2008,3.14,3.630363036303641,lb,2008-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2009,2.84,-9.554140127388544,lb,2009-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2010,3.12,9.859154929577475,lb,2010-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2011,3.6,15.384615384615374,lb,2011-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2012,3.38,-6.111111111111112,lb,2012-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1930,0.4,-16.666666666666664,lb,1930-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1931,0.33,-17.500000000000004,lb,1931-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1932,0.29,-12.121212121212132,lb,1932-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1933,0.26,-10.344827586206884,lb,1933-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1934,0.27,3.8461538461538547,lb,1934-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1935,0.26,-3.703703703703709,lb,1935-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1936,0.24,-7.692307692307699,lb,1936-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1937,0.26,8.333333333333348,lb,1937-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1938,0.23,-11.538461538461542,lb,1938-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1939,0.22,-4.34782608695653,lb,1939-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1940,0.21,-4.545454545454552,lb,1940-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1941,0.24,14.28571428571428,lb,1941-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1942,0.28,16.666666666666675,lb,1942-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1943,0.3,7.14285714285714,lb,1943-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1944,0.3,0.0,lb,1944-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1945,0.31,3.3333333333333437,lb,1945-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1946,0.34,9.677419354838722,lb,1946-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1947,0.47,38.23529411764704,lb,1947-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1948,0.51,8.510638297872353,lb,1948-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1949,0.55,7.843137254901977,lb,1949-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1950,0.79,43.636363636363626,lb,1950-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1951,0.87,10.126582278481,lb,1951-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1952,0.87,0.0,lb,1952-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1953,0.89,2.298850574712641,lb,1953-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1954,1.11,24.71910112359552,lb,1954-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1955,0.93,-16.216216216216218,lb,1955-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1956,1.03,10.752688172043001,lb,1956-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1957,1.02,-0.9708737864077666,lb,1957-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1958,0.91,-10.784313725490192,lb,1958-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1959,0.78,-14.28571428571429,lb,1959-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1960,0.75,-3.8461538461538547,lb,1960-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1961,0.74,-1.3333333333333308,lb,1961-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1962,0.71,-4.054054054054057,lb,1962-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1963,0.69,-2.8169014084507116,lb,1963-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1964,0.82,18.840579710144922,lb,1964-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1965,0.83,1.2195121951219523,lb,1965-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1966,0.82,-1.2048192771084376,lb,1966-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1967,0.77,-6.097560975609751,lb,1967-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1968,0.76,-1.2987012987012991,lb,1968-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1969,0.77,1.3157894736842035,lb,1969-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1970,0.91,18.181818181818187,lb,1970-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
coffee,1971,0.93,2.19780219780219,lb,1971-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
coffee,1972,0.92,-1.0752688172043001,lb,1972-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
coffee,1973,1.04,13.043478260869556,lb,1973-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
coffee,1974,1.23,18.26923076923077,lb,1974-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
coffee,1975,1.33,8.130081300813007,lb,1975-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
coffee,1976,1.87,40.601503759398504,lb,1976-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
coffee,1977,3.47,85.56149732620322,lb,1977-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
coffee,1978,3.39,-2.3054755043227737,lb,1978-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
coffee,1979,3.245,-4.277286135693215,lb,1979-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
coffee,1980,3.1,-4.46841294298922,lb,1980-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1981,2.5,-19.354838709677423,lb,1981-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1982,2.5,0.0,lb,1982-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1983,2.5,0.0,lb,1983-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1984,2.6,4.0000000000000036,lb,1984-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1985,2.6,0.0,lb,1985-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1986,3.4,30.76923076923077,lb,1986-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1987,2.8,-17.647058823529417,lb,1987-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1988,2.8,0.0,lb,1988-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1989,3.1,10.71428571428572,lb,1989-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1990,3.0,-3.2258064516129115,lb,1990-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1991,2.8,-6.666666666666677,lb,1991-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1992,2.6,-7.142857142857128,lb,1992-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1993,2.5,-3.8461538461538547,lb,1993-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1994,3.4,35.999999999999986,lb,1994-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1995,4.0,17.647058823529417,lb,1995-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1996,3.4,-15.000000000000002,lb,1996-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1997,4.1,20.58823529411764,lb,1997-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1998,3.8,-7.317073170731703,lb,1998-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,1999,3.4,-10.526315789473683,lb,1999-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2000,3.4,0.0,lb,2000-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2001,3.1,-8.823529411764696,lb,2001-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2002,2.9,-6.451612903225811,lb,2002-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2003,2.9,0.0,lb,2003-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2004,2.8,-3.4482758620689724,lb,2004-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2005,3.3,17.85714285714286,lb,2005-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2006,3.2,-3.0303030303030165,lb,2006-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2007,3.5,9.375,lb,2007-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2009,3.7,5.714285714285716,lb,2009-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2010,3.9,5.405405405405395,lb,2010-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2011,5.2,33.33333333333335,lb,2011-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2012,5.7,9.615384615384626,lb,2012-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2013,5.5,-3.508771929824561,lb,2013-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2014,5.0,-9.090909090909093,lb,2014-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2015,4.7,-5.999999999999995,lb,2015-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2016,4.4,-6.382978723404253,lb,2016-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2017,4.5,2.2727272727272707,lb,2017-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2018,4.3,-4.444444444444451,lb,2018-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2019,4.1,-4.651162790697683,lb,2019-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2020,4.4,7.317073170731736,lb,2020-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2021,4.7,6.818181818181812,lb,2021-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2022,5.9,25.531914893617014,lb,2022-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2023,6.2,5.084745762711851,lb,2023-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
coffee,2024,6.3,1.6129032258064502,lb,2024-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1930,0.45,-15.094339622641506,dozen,1930-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=272
eggs,1931,0.35,-22.222222222222232,dozen,1931-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=271
eggs,1932,0.3,-14.28571428571428,dozen,1932-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=270
eggs,1933,0.29,-3.3333333333333326,dozen,1933-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=269
eggs,1934,0.33,13.793103448275868,dozen,1934-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=268
eggs,1935,0.38,15.151515151515138,dozen,1935-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=267
eggs,1936,0.37,-2.631578947368418,dozen,1936-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=266
eggs,1937,0.36,-2.7027027027027084,dozen,1937-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=265
eggs,1938,0.36,0.0,dozen,1938-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=264
eggs,1939,0.32,-11.111111111111105,dozen,1939-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=263
eggs,1940,0.33,3.125,dozen,1940-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=262
eggs,1941,0.4,21.212121212121215,dozen,1941-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=261
