name,price,date,good_unit,data_source
butter,,1973-01-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-02-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-03-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-04-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-05-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-06-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-07-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,0.91,1973-07-02,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-08-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-09-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-10-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-11-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1973-12-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-01-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-02-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-03-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-04-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-05-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-06-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-07-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,0.94,1974-07-02,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-08-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-09-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-10-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-11-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1974-12-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-01-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-02-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-03-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-04-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-05-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-06-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-07-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1.02,1975-07-02,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-08-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-09-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-10-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-11-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1975-12-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-01-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-02-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-03-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-04-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-05-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-06-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-07-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1.26,1976-07-02,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-08-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-09-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-10-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-11-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1976-12-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-01-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-02-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-03-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-04-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-05-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-06-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-07-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1.33,1977-07-02,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-08-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-09-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-10-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-11-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1977-12-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-01-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-02-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-03-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-04-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-05-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-06-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-07-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1.39,1978-07-02,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-08-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-09-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-10-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-11-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1978-12-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-01-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-02-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-03-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-04-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-05-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-06-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-07-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1.635,1979-07-02,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-08-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-09-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-10-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-11-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,,1979-12-01,lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
butter,1.802,1980-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.812,1980-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.802,1980-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.811,1980-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.832,1980-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.846,1980-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.863,1980-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.88,1980-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.899,1980-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.94,1980-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.967,1980-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.99,1980-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.972,1980-12-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.992,1981-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.977,1981-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.003,1981-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.991,1981-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.991,1981-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.989,1981-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.992,1981-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.99,1981-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.998,1981-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.997,1981-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.997,1981-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.996,1981-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,1.995,1981-12-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.019,1982-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.029,1982-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.04,1982-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.05,1982-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.054,1982-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.052,1982-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.057,1982-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.05,1982-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.057,1982-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.06,1982-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.056,1982-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.05,1982-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.026,1982-12-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.048,1983-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.059,1983-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.063,1983-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.066,1983-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.072,1983-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.062,1983-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.069,1983-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.06,1983-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.065,1983-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.071,1983-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.1,1983-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.061,1983-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.043,1983-12-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.055,1984-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.035,1984-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.057,1984-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.041,1984-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.058,1984-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.054,1984-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.112,1984-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.11,1984-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.136,1984-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.171,1984-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.18,1984-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.189,1984-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.201,1984-12-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.179,1985-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.16,1985-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.158,1985-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.136,1985-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.13,1985-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.138,1985-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.125,1985-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.12,1985-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.121,1985-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.117,1985-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.002,1985-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.091,1985-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.1,1985-12-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.128,1986-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.135,1986-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.133,1986-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.132,1986-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.118,1986-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.131,1986-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.131,1986-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.15,1986-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.154,1986-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.192,1986-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.189,1986-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.183,1986-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.188,1986-12-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.173,1987-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.194,1987-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.15,1987-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.123,1987-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.137,1987-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.142,1987-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.161,1987-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.17,1987-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.209,1987-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.226,1987-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.215,1987-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.162,1987-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.151,1987-12-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.177,1988-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.162,1988-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.162,1988-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.133,1988-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.153,1988-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.16,1988-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.163,1988-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.16,1988-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.178,1988-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.173,1988-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.167,1988-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.118,1988-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.151,1988-12-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.139,1989-01-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.147,1989-02-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.144,1989-03-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.153,1989-04-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.149,1989-05-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.125,1989-06-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.134,1989-07-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.13,1989-07-02,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.136,1989-08-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.138,1989-09-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.129,1989-10-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
butter,2.088,1989-11-01,lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
